,Model Number,Accuracy,Sample Count
593,2,0.9896726608276367,38144
594,3,0.9898953437805176,38144
595,4,0.9901800155639648,38144
596,1,0.15803509950637817,38400
597,2,0.9896734952926636,38400
598,3,0.9898973703384399,38400
599,4,0.9901722073554993,38400
600,1,0.1576598733663559,38656
601,2,0.9896710515022278,38656
602,3,0.9898967146873474,38656
603,4,0.9901618361473083,38656
604,1,0.1572895497083664,38912
605,2,0.9896666407585144,38912
606,3,0.9898921847343445,38912
607,4,0.9901431202888489,38912
608,1,0.1569240242242813,39168
609,2,0.9896649122238159,39168
610,3,0.9898876547813416,39168
611,4,0.9901129603385925,39168
612,1,0.15656322240829468,39424
613,2,0.9896632432937622,39424
614,3,0.9898787140846252,39424
615,4,0.99008709192276,39424
616,1,0.15620705485343933,39680
617,2,0.989668607711792,39680
618,3,0.9898679256439209,39680
619,4,0.9900705218315125,39680
620,1,0.15585541725158691,39936
621,2,0.9896637201309204,39936
622,3,0.9898656010627747,39936
623,4,0.9900598526000977,39936
624,1,0.15550823509693146,40192
625,2,0.9896544218063354,40192
626,3,0.9898626804351807,40192
627,4,0.9900563359260559,40192
628,1,0.1551654040813446,40448
629,2,0.9896421432495117,40448
630,3,0.989855945110321,40448
631,4,0.9900515675544739,40448
632,1,0.15482687950134277,40704
633,2,0.9896331429481506,40704
634,3,0.9898456335067749,40704
635,4,0.9900450110435486,40704
636,1,0.1544925421476364,40960
637,2,0.9896273016929626,40960
638,3,0.989834189414978,40960
639,4,0.9900335669517517,40960
640,1,0.15416234731674194,41216
641,2,0.9896253347396851,41216
642,3,0.9898228645324707,41216
643,4,0.9900302290916443,41216
644,1,0.153836190700531,41472
645,2,0.9896270036697388,41472
646,3,0.9898122549057007,41472
647,4,0.9900276064872742,41472
648,1,0.15351402759552002,41728
649,2,0.9896274209022522,41728
650,3,0.9898006319999695,41728
651,4,0.9900237917900085,41728
652,1,0.15319575369358063,41984
653,2,0.9896290898323059,41984
654,3,0.9897897243499756,41984
655,4,0.9900163412094116,41984
656,1,0.15288132429122925,42240
657,2,0.9896265268325806,42240
658,3,0.9897831082344055,42240
659,4,0.99001145362854,42240
660,1,0.1525706648826599,42496
661,2,0.989624559879303,42496
662,3,0.9897772669792175,42496
663,4,0.990005373954773,42496
664,1,0.15226368606090546,42752
665,2,0.9896214008331299,42752
666,3,0.9897761940956116,42752
667,4,0.9900000095367432,42752
668,1,0.1519603580236435,43008
669,2,0.9896171689033508,43008
670,3,0.9897781014442444,43008
671,4,0.9899982213973999,43008
672,1,0.15166059136390686,43264
673,2,0.98960942029953,43264
674,3,0.9897764921188354,43264
675,4,0.9899917840957642,43264
676,1,0.15136432647705078,43520
677,2,0.989598274230957,43520
678,3,0.9897713661193848,43520
679,4,0.9899842143058777,43520
680,1,0.15107151865959167,43776
681,2,0.9895883798599243,43776
682,3,0.9897651076316833,43776
683,4,0.9899784922599792,43776
684,1,0.15078207850456238,44032
685,2,0.9895803332328796,44032
686,3,0.989754319190979,44032
687,4,0.9899728298187256,44032
688,1,0.1504959762096405,44288
689,2,0.989574134349823,44288
690,3,0.9897413849830627,44288
691,4,0.9899672269821167,44288
692,1,0.15021313726902008,44544
693,2,0.9895702600479126,44544
694,3,0.9897314310073853,44544
695,4,0.9899600148200989,44544
696,1,0.14993351697921753,44800
697,2,0.9895641803741455,44800
698,3,0.9897261261940002,44800
699,4,0.9899551272392273,44800
700,1,0.14965705573558807,45056
701,2,0.9895604252815247,45056
702,3,0.9897237420082092,45056
703,4,0.9899559617042542,45056
704,1,0.14938370883464813,45312
705,2,0.9895555973052979,45312
706,3,0.9897246956825256,45312
707,4,0.9899556040763855,45312
708,1,0.14911340177059174,45568
709,2,0.9895502924919128,45568
710,3,0.9897268414497375,45568
711,4,0.9899536371231079,45568
712,1,0.1488461047410965,45824
713,2,0.9895461201667786,45824
714,3,0.9897266626358032,45824
715,4,0.9899449944496155,45824
716,1,0.14858177304267883,46080
717,2,0.9895442128181458,46080
718,3,0.9897298216819763,46080
719,4,0.9899303913116455,46080
720,1,0.14832033216953278,46336
721,2,0.9895433783531189,46336
722,3,0.9897313117980957,46336
723,4,0.9899192452430725,46336
724,1,0.14806175231933594,46592
725,2,0.9895437359809875,46592
726,3,0.9897311329841614,46592
727,4,0.9899147748947144,46592
728,1,0.14780597388744354,46848
729,2,0.9895473122596741,46848
730,3,0.9897293448448181,46848
731,4,0.9899108409881592,46848
732,1,0.1475529670715332,47104
733,2,0.9895497560501099,47104
734,3,0.9897275567054749,47104
735,4,0.989902675151825,47104
736,1,0.14730268716812134,47360
737,2,0.9895505309104919,47360
738,3,0.9897236824035645,47360
739,4,0.9898973107337952,47360
740,1,0.14705507457256317,47616
741,2,0.9895513653755188,47616
742,3,0.989721953868866,47616
743,4,0.9898914694786072,47616
744,1,0.14681009948253632,47872
745,2,0.9895510673522949,47872
746,3,0.9897239208221436,47872
747,4,0.9898840188980103,47872
748,1,0.14656773209571838,48128
749,2,0.9895555377006531,48128
750,3,0.9897254109382629,48128
751,4,0.9898788332939148,48128
752,1,0.1463278979063034,48384
753,2,0.9895589351654053,48384
754,3,0.9897273778915405,48384
755,4,0.9898752570152283,48384
756,1,0.1460905820131302,48640
757,2,0.9895623326301575,48640
758,3,0.9897298216819763,48640
759,4,0.9898743629455566,48640
760,1,0.14585572481155396,48896
761,2,0.9895598888397217,48896
762,3,0.9897317886352539,48896
763,4,0.9898734092712402,48896
764,1,0.1456233114004135,49152
765,2,0.9895554184913635,49152
766,3,0.9897336959838867,49152
767,4,0.989866316318512,49152
768,1,0.14539329707622528,49408
769,2,0.9895489811897278,49408
770,3,0.9897370934486389,49408
771,4,0.989854097366333,49408
772,1,0.14516563713550568,49664
773,2,0.9895420670509338,49664
774,3,0.9897400140762329,49664
775,4,0.9898446202278137,49664
776,1,0.1449403017759323,49920
777,2,0.9895336627960205,49920
778,3,0.9897403120994568,49920
779,4,0.9898352026939392,49920
780,1,0.1447172611951828,50176
781,2,0.9895253777503967,50176
782,3,0.9897284507751465,50176
783,4,0.989829421043396,50176
784,1,0.14449647068977356,50432
785,2,0.9895181655883789,50432
786,3,0.989701509475708,50432
787,4,0.9898272752761841,50432
788,1,0.144277885556221,50688
789,2,0.9895140528678894,50688
790,3,0.9896899461746216,50688
791,4,0.9898296594619751,50688
792,1,0.14406150579452515,50944
793,2,0.989512026309967,50944
794,3,0.9896870255470276,50944
795,4,0.9898334741592407,50944
796,1,0.14384725689888,51200
797,2,0.9895114302635193,51200
798,3,0.9896845817565918,51200
799,4,0.9898338317871094,51200
800,1,0.14363515377044678,51456
801,2,0.9895049333572388,51456
802,3,0.989679217338562,51456
803,4,0.9898306727409363,51456
804,1,0.1434251219034195,51712
805,2,0.9894886612892151,51712
806,3,0.9896724224090576,51712
807,4,0.9898256063461304,51712
808,1,0.14321716129779816,51968
809,2,0.9894774556159973,51968
810,3,0.9896647334098816,51968
811,4,0.9898171424865723,51968
812,1,0.143011212348938,52224
813,2,0.9894658327102661,52224
814,3,0.9896531701087952,52224
815,4,0.9897994995117188,52224
816,1,0.142807275056839,52480
817,2,0.9894543886184692,52480
818,3,0.9896373748779297,52480
819,4,0.9897795915603638,52480
820,1,0.14260531961917877,52736
821,2,0.9894458651542664,52736
822,3,0.9896217584609985,52736
823,4,0.9897603988647461,52736
824,1,0.14240528643131256,52992
825,2,0.9894408583641052,52992
826,3,0.9896149039268494,52992
827,4,0.9897432923316956,52992
828,1,0.14220717549324036,53248
829,2,0.9894392490386963,53248
830,3,0.9896085858345032,53248
831,4,0.9897335171699524,53248
832,1,0.14201095700263977,53504
833,2,0.9894328713417053,53504
834,3,0.9896019101142883,53504
835,4,0.9897280931472778,53504
836,1,0.14181658625602722,53760
837,2,0.9894189834594727,53760
838,3,0.9895910024642944,53760
839,4,0.9897294044494629,53760
840,1,0.1416240632534027,54016
841,2,0.9893905520439148,54016
842,3,0.9895773530006409,54016
843,4,0.989734411239624,54016
844,1,0.14143332839012146,54272
845,2,0.9893572926521301,54272
846,3,0.9895577430725098,54272
847,4,0.9897385239601135,54272
848,1,0.14124439656734467,54528
849,2,0.9893476366996765,54528
850,3,0.9895392656326294,54528
851,4,0.9897369146347046,54528
852,1,0.14105720818042755,54784
853,2,0.9893400073051453,54784
854,3,0.9895316362380981,54784
855,4,0.9897358417510986,54784
856,1,0.14087176322937012,55040
857,2,0.9893338084220886,55040
858,3,0.9895185232162476,55040
859,4,0.9897291660308838,55040
860,1,0.14068801701068878,55296
861,2,0.9893262386322021,55296
862,3,0.9894880056381226,55296
863,4,0.9897202849388123,55296
864,1,0.14050596952438354,55552
865,2,0.9893160462379456,55552
866,3,0.9894504547119141,55552
867,4,0.9897096157073975,55552
868,1,0.14032557606697083,55808
869,2,0.9893077611923218,55808
870,3,0.989437460899353,55808
871,4,0.9897063970565796,55808
872,1,0.14014682173728943,56064
873,2,0.9893072843551636,56064
874,3,0.989439070224762,56064
